id,0,1,2,3,4,5,6,7,8,9,10,11
3dObajAARX9gtSsSxcd9Tc,0.1508544809228041,0.31348624667258157,0.16482786157941445,0.24778970718722257,0.27004880212954724,0.11837178349600712,0.41834960070984906,0.19312067435669927,0.18019875776397512,0.13256255545696505,0.1934321206743568,0.43980567879325616
1V3YW4HwVV4CG2cJVlsKII,0.41330923694779126,0.23625033467202144,0.2744638554216867,0.20688487282463175,0.6177161981258368,0.2391064257028111,0.3227945113788485,0.3486432396251675,0.24754283801874183,0.2761137884872825,0.23054618473895605,0.579392904953146
4n89cwAnVxTo1SM8yQoT2o,0.41632621589561053,0.4224045077105576,0.36102491103202844,0.3104899169632267,0.36988137603795995,0.4270771055753264,0.46210320284697504,0.5382799525504154,0.4820865954922893,0.45238078291815004,0.3854756820877816,0.33987544483985793
04S6nmwnbd0fjiXYjDuj7q,0.2168448979591837,0.23368571428571447,0.12020000000000008,0.41911224489795873,0.19448571428571432,0.2835081632653061,0.17257551020408177,0.21962653061224485,0.40807142857142853,0.18820816326530623,0.3546755102040815,0.15314489795918365
7g3bsmAi5FCf68xWXWtzeh,0.6179507042253523,0.7641917057902976,0.41984820031298953,0.21885446009389647,0.17473708920187786,0.4677957746478881,0.22507433489827847,0.23283098591549273,0.47439045383411543,0.23588654147104846,0.28675430359937387,0.19287871674491402
2dqLO6897sZKnAAXuOcdGW,0.7126683804627251,0.2320051413881749,0.37313881748071925,0.16923907455012868,0.5252647814910028,0.4945861182519274,0.09729048843187664,0.21824678663239094,0.08809768637532137,0.3930205655526987,0.09285861182519294,0.32491516709511575
63ZyPUR8NqWgonSM6RsWp0,0.46260906862745066,0.2867720588235293,0.36273651960784337,0.1933382352941179,0.3245698529411764,0.5092242647058824,0.34633946078431377,0.4984203431372549,0.32170343137254914,0.558051470588235,0.31348651960784324,0.169029411764706
6jY3uqkhNYBfysbyovBKH7,0.5579091136079901,0.5507173533083648,0.3732162297128581,0.32918576779026204,0.3372382022471906,0.3157992509363298,0.3035500624219718,0.2991872659176025,0.29274531835205875,0.2909660424469409,0.29052684144819013,0.3333383270911369
6aQXP6ql5ko2Zipv3qIv1o,0.37877969230769204,0.33450153846153835,0.38312676923076866,0.5426812307692319,0.3817784615384617,0.3773729230769228,0.40135630769230785,0.3305679999999999,0.3230430769230771,0.4712313846153855,0.380387076923077,0.3386800000000002
5FnZRIEXy4j4mGbekwkaZi,0.39449228944246767,0.44837603795966696,0.46329300118623995,0.2518659549228945,0.37852313167259755,0.2933985765124559,0.4854270462633448,0.5427876631079485,0.43480901542111505,0.4257935943060501,0.29820166073546867,0.36620403321470923
4AdEId7iTSaADarHjqIXvT,0.34707815845824347,0.3719271948608133,0.31682012847965724,0.4529475374732336,0.768581370449678,0.2831584582441116,0.23865631691648825,0.297186295503212,0.3141434689507495,0.34106745182012865,0.2304967880085652,0.3410128479657387
2gDPe8PE5re1hcxHGxMz7A,0.28780888030888024,0.2989498069498069,0.5214729729729726,0.4988474903474907,0.27173359073359077,0.2758976833976833,0.2423301158301157,0.47516795366795384,0.2053166023166024,0.17194980694980697,0.2531583011583014,0.1524169884169884
4OO2lavE7yz5Ane6fEYXp3,0.6074856801909305,0.38156026252983294,0.2203908114558473,0.2506133651551315,0.2185883054892603,0.18501312649164695,0.1623914081145585,0.42115095465393776,0.27595167064439147,0.35711217183770905,0.2947488066825775,0.16439498806682545
2SEiht4JNE9cTVBAt4koYk,0.5921713729308667,0.6408373904576448,0.5643135345666989,0.36496494644595934,0.4453047711781894,0.305852969814995,0.27734761441090533,0.433048685491724,0.2871480038948391,0.28211197663096443,0.18321032132424533,0.2504498539435246
72Dtp8jjytFyg4ryr37Iqi,0.23389655172413806,0.30202177858439194,0.23616333938294026,0.20107259528130675,0.1873321234119782,0.5049346642468237,0.3234537205081672,0.31899455535390187,0.239098003629764,0.2585644283121597,0.26340471869328486,0.24017422867513588
44MyZZa2SPW0BO9XcmlU9F,0.3134491854150506,0.5582583397982933,0.3383064391000773,0.37112490302560175,0.27323351435221094,0.340503491078355,0.35057719162141227,0.3126439100077579,0.45607757951900735,0.35679286268425153,0.37038246702870437,0.27206439100077545
1gxGPMDibx5yiVvmY3uGYh,0.3065919842312743,0.26115637319316704,0.12007621550591321,0.5041898817345603,0.19926412614980302,0.15418396846254917,0.3992996057818659,0.07964717477003962,0.10608212877792385,0.09175164257555862,0.23056110381077544,0.5973699080157686
5JVLklFBxXYa6HKYKx3Beo,0.3593704775687411,0.5480607814761209,0.2514746743849494,0.1828986975397974,0.2093965267727931,0.22063531114327078,0.42798842257597686,0.2419536903039072,0.44582633863965265,0.38883791606367585,0.23859479015918938,0.25581331403762675
0PlTjNRzj6MkPfaLHNeZLZ,0.29520387453874564,0.305736623616236,0.36799861623616237,0.23084317343173444,0.4106342250922505,0.31271402214022076,0.33832656826568286,0.21543127306273094,0.2110848708487085,0.49885285977859817,0.2535668819188192,0.29975369003690056
6tTn8EkWFZJHkuDXLI3Hzg,0.5670224215246636,0.5089798206278028,0.32366666666666677,0.3541532137518685,0.29388490284006036,0.26560463378176336,0.35879671150971537,0.5130508221225709,0.4724491778774294,0.3759708520179371,0.35306352765321386,0.299133034379671
07nAIz8dFcRLCQZWduT8Da,0.5249752589182966,0.4583538550057533,0.3923164556962018,0.3536979286536248,0.35227733026467295,0.3517387802071347,0.31476927502876934,0.37732220943613354,0.35900402761795125,0.4734827387802072,0.5313411967779046,0.4001271576524737
1uLezU4Q25S9XfJoMcLOkc,0.4768795871559626,0.6054805045871559,0.47726490825688145,0.3147930045871556,0.28007683486238544,0.3870802752293576,0.2952310779816514,0.4028681192660548,0.3377253440366963,0.40447419724770645,0.41089277522935785,0.262883600917431
4RDQc1lHscLD6i8WjzwpyG,0.19684126984127,0.14051675485008822,0.17238977072310435,0.42372310405643765,0.07173544973544968,0.37320105820105826,0.1775502645502646,0.32410758377425064,0.3340634920634918,0.07346384479717812,0.40701234567901257,0.19159435626102292
7rvvXCLG11oepYRFwISkJZ,0.4936291390728478,0.36132781456953644,0.3637996688741718,0.22909602649006622,0.4023129139072846,0.23853642384106002,0.3679536423841059,0.39574999999999977,0.2692649006622518,0.3172384105960269,0.21196026490066272,0.398152317880795
4PqiyUZuSwlssWRQPRkrFh,0.30412600370599124,0.27167943174799236,0.28227733168622565,0.18952625077208102,0.28764298949969064,0.21974922791846802,0.21318529956763416,0.31993514515132765,0.2523600988264359,0.28772822730080316,0.19172884496602824,0.27438727609635594
02Xgw6IdNV1fxbhFFxfnCC,0.4214395259672357,0.43722760543743394,0.5559878006273957,0.23441791565005235,0.19720111537120946,0.37672743116068347,0.24354792610665751,0.20434925060996828,0.2374290693621472,0.26770860927152296,0.5076385500174275,0.3445221331474383
11IXRdEjiH0KL8nh4G1j7d,0.38751351351351343,0.4765012285012286,0.29221621621621574,0.18572358722358695,0.37271253071253035,0.15095208845208855,0.26712039312039304,0.14950737100737105,0.32016339066339067,0.45795823095823096,0.2509975429975425,0.33426044226044216
0LQmS6FKLB1wN7itjDeDTB,0.2540183486238532,0.34477457404980383,0.16798558322411572,0.4967811271297511,0.5172975098296198,0.13398951507208395,0.1702896461336828,0.15420707732634334,0.31840760157273884,0.21124115334207094,0.13914678899082575,0.3753132372214941
5pg9vSNAOFLtyZpUU42cBo,0.3987378048780493,0.29160975609756085,0.2707798102981029,0.32395596205962096,0.3364573170731708,0.24510501355013548,0.2756565040650406,0.30797560975609783,0.28503252032520354,0.2537391598915989,0.3481124661246614,0.40394850948509464
3lUZ5NtgheTRBhIAAEoVKu,0.21244491978609648,0.10538716577540114,0.09409090909090927,0.08235294117647068,0.40379893048128335,0.3797754010695188,0.19171657754010704,0.45395614973262044,0.13839358288770054,0.4487219251336899,0.08389946524064179,0.30927165775401083
08fsjbOK2ruSfbBTcmEZHZ,0.2978661800486613,0.296139497161395,0.1867250608272507,0.1369805352798056,0.2978751013787511,0.22651662611516618,0.36872019464720174,0.24984347120843453,0.24127412814274107,0.35521897810218933,0.26741443633414447,0.33521735604217306
0C6rRCFz4F0b2W67KzjlXj,0.5659432918395582,0.48556016597510343,0.44505325034578147,0.2600995850622404,0.2915940525587831,0.3275228215767637,0.235082295988935,0.33648340248962744,0.3016970954356847,0.4000062240663905,0.2785511756569849,0.17228769017980636
796NTbUTaySCOVqvV2XIuB,0.3694735682819388,0.37398788546255485,0.24266299559471347,0.2222753303964757,0.2583259911894271,0.14573788546255523,0.2708942731277532,0.33380066079295156,0.3116420704845819,0.2360759911894272,0.19637444933920678,0.23766519823788573
02TadnJNMcVjr4baY39H1p,0.3842054794520546,0.2797191780821919,0.5462100456621007,0.5411712328767123,0.24523972602739721,0.2377945205479452,0.2754063926940637,0.6270388127853878,0.3809132420091326,0.30200000000000016,0.36546575342465754,0.2946506849315068
5dSFtKVJvmaXiHtztUzDgU,0.5260134994807892,0.3836760124610593,0.3669646936656276,0.31103842159916983,0.30801142263759057,0.5242128764278294,0.472022845275182,0.6855555555555551,0.480571131879543,0.30857424714434045,0.246380062305296,0.26803634475597066
21JQE4MOrdxF6YNtBkeTJo,0.27670588235294125,0.1421411764705885,0.24461176470588258,0.14403529411764707,0.27982887700534803,0.5071903743315506,0.14394866310160429,0.20654866310160408,0.12711764705882375,0.3072171122994653,0.16603529411764684,0.1255871657754012
4InW9ynMS1aTIeFSMvHjD7,0.4342265625000002,0.4021106770833332,0.21489713541666608,0.18901562500000024,0.3034876302083328,0.24636523437499983,0.5636940104166673,0.2652871093750002,0.2955319010416668,0.38061979166666765,0.34775,0.4474798177083327
40xBWqPsiABS3T6BQi55uF,0.4049114349775782,0.42268609865470846,0.26555269058295966,0.3071860986547083,0.2304260089686097,0.2758419282511205,0.27134865470852015,0.33258856502242184,0.31425112107623354,0.28044058295964147,0.5094260089686098,0.3164282511210761
2UDFkcyY8nmk45kNj6ZSBr,0.4925074183976263,0.4859703264094955,0.5606953511374874,0.3221157270029672,0.19805539070227524,0.3138496538081107,0.2578298714144412,0.534899109792285,0.22863105835806136,0.18890702274975266,0.25027398615232405,0.23966666666666703
